OrderID,DateKey,CustomerID,ProductID,RepID,Quantity,Discount,SalesAmount,CostAmount,Profit,Region
105007,20231204,124,1069,4,5,0.0,1616.05,743.15,872.9,North America
105008,20240325,169,1092,13,3,0.0,680.23,359.15,321.08,Asia Pacific
105009,20250320,250,1021,5,2,0.2,78.09,46.08,32.01,North America
105010,20250225,103,1064,6,3,0.0,50.74,28.83,21.91,Europe
105011,20230930,10,1093,9,2,0.0,1179.88,655.6,524.28,Europe
105012,20240810,83,1050,10,3,0.1,98.58,58.5,40.08,Europe
105013,20230626,137,1062,14,1,0.0,160.07,95.03,65.04,Asia Pacific
105014,20250410,142,1003,1,9,0.05,615.98,311.81,304.17,North America
105015,20241004,85,1022,8,5,0.05,1081.66,600.43,481.23,Europe
105016,20251208,143,1035,9,5,0.1,2558.43,1922.25,636.18,Europe
105017,20240720,168,1016,12,3,0.0,222.2,103.15,119.05,Asia Pacific
105018,20241027,39,1074,14,3,0.0,131.98,85.11,46.87,Asia Pacific
105019,20250517,77,1044,6,3,0.0,2280.92,1322.27,958.65,Europe
105020,20251205,131,1026,5,1,0.05,932.76,466.36,466.4,North America
105021,20231029,162,1000,9,5,0.1,1483.56,764.7,718.86,Europe
105022,20250517,86,1053,15,2,0.0,820.53,414.41,406.12,Asia Pacific
105023,20250630,34,1023,11,3,0.1,758.46,476.64,281.82,Asia Pacific
105024,20240212,153,1053,11,2,0.0,741.13,374.3,366.83,Asia Pacific
105025,20250401,217,1092,1,3,0.1,677.8,397.63,280.17,North America
105026,20240714,219,1041,15,2,0.0,412.54,303.97,108.57,Asia Pacific
105027,20240408,181,1074,8,1,0.0,43.99,28.37,15.62,Europe
105028,20230524,237,1090,9,1,0.0,195.91,139.72,56.19,Europe
105029,20240317,220,1024,15,3,0.2,870.89,742.39,128.5,Asia Pacific
105030,20240501,201,1013,12,3,0.1,447.1,281.8,165.3,Asia Pacific
105031,20250509,158,1003,14,2,0.0,144.09,69.29,74.8,Asia Pacific
105032,20230528,121,1069,14,1,0.1,290.89,148.63,142.26,Asia Pacific
105033,20251230,6,1059,7,2,0.2,1266.57,886.75,379.82,Europe
105034,20250321,107,1005,15,3,0.2,84.91,48.84,36.07,Asia Pacific
105035,20241027,142,1036,3,2,0.1,29.43,16.08,13.35,North America
105036,20230331,139,1000,12,5,0.0,1648.4,764.7,883.7,Asia Pacific
105037,20230718,72,1004,15,3,0.15,1197.66,727.32,470.34,Asia Pacific
105038,20240621,135,1002,13,2,0.05,204.22,149.25,54.97,Asia Pacific
105039,20231028,16,1061,13,2,0.05,347.19,261.22,85.97,Asia Pacific
105040,20241224,37,1005,3,7,0.1,201.31,102.94,98.37,North America
105041,20250820,89,1039,1,1,0.05,242.49,181.77,60.72,North America
105042,20230309,176,1037,14,1,0.2,444.76,284.21,160.55,Asia Pacific
105043,20240403,8,1073,8,3,0.0,1447.19,825.82,621.37,Europe
105044,20240202,176,1098,12,1,0.2,550.89,326.76,224.13,Asia Pacific
105045,20240911,101,1090,7,3,0.0,658.26,469.46,188.8,Europe
105046,20241230,176,1064,13,8,0.2,97.77,69.44,28.33,Asia Pacific
105047,20240709,6,1030,8,5,0.05,1302.34,887.77,414.57,Europe
105048,20250219,62,1029,6,1,0.15,38.38,28.35,10.03,Europe
105049,20250612,225,1035,13,3,0.05,1620.34,1153.35,466.99,Asia Pacific
105050,20240901,228,1010,5,3,0.1,1063.39,828.84,234.55,North America
105051,20250117,234,1080,9,2,0.2,557.25,372.67,184.58,Europe
105052,20231009,239,1042,13,4,0.0,814.44,511.36,303.08,Asia Pacific
105053,20241022,182,1097,8,5,0.05,1193.06,777.95,415.11,Europe
105054,20250712,181,1059,10,1,0.0,791.6,443.37,348.23,Europe
105055,20250922,51,1063,14,3,0.0,2532.35,1220.61,1311.74,Asia Pacific
105056,20250115,132,1046,10,1,0.0,683.85,378.83,305.02,Europe
105057,20230328,134,1023,8,2,0.05,430.43,256.26,174.17,Europe
105058,20250301,183,1021,10,2,0.15,82.97,46.08,36.89,Europe
105059,20231031,179,1051,7,1,0.2,181.63,129.17,52.46,Europe
105060,20230510,229,1014,12,3,0.0,962.07,717.0,245.07,Asia Pacific
105061,20240818,108,1095,11,2,0.15,167.65,93.59,74.06,Asia Pacific
105062,20240711,34,1032,12,5,0.15,987.22,649.43,337.79,Asia Pacific
105063,20250617,25,1086,9,1,0.0,386.53,257.03,129.5,Europe
105064,20230319,5,1033,3,3,0.2,294.41,182.01,112.4,North America
105065,20250222,135,1016,12,2,0.0,164.0,76.14,87.86,Asia Pacific
105066,20241104,102,1057,14,8,0.05,4527.53,2286.5,2241.03,Asia Pacific
105067,20230826,181,1006,8,5,0.0,2488.75,1669.05,819.7,Europe
105068,20231005,166,1046,14,6,0.1,2978.05,1833.06,1144.99,Asia Pacific
105069,20251107,107,1099,13,7,0.1,5558.0,3084.87,2473.13,Asia Pacific
105070,20240607,70,1017,2,3,0.0,2632.53,1298.37,1334.16,North America
105071,20230629,130,1023,6,5,0.15,962.8,640.65,322.15,Europe
105072,20230503,221,1038,15,5,0.2,1692.72,1548.25,144.47,Asia Pacific
105073,20251210,245,1024,14,4,0.0,1606.99,1095.91,511.08,Asia Pacific
105074,20251230,12,1045,6,4,0.0,503.19,259.11,244.08,Europe
105075,20240424,204,1099,9,1,0.0,796.85,398.05,398.8,Europe
105076,20251108,110,1047,3,5,0.0,3347.69,1919.09,1428.6,North America
105077,20230325,155,1047,7,5,0.05,2564.76,1547.65,1017.11,Europe
105078,20240718,114,1019,8,2,0.15,888.98,616.6,272.38,Europe
105079,20240910,209,1093,1,6,0.15,3369.74,2202.82,1166.92,North America
105080,20231223,222,1079,7,5,0.2,773.32,494.35,278.97,Europe
105081,20250326,207,1093,12,1,0.0,731.53,406.47,325.06,Asia Pacific
105082,20241008,120,1010,4,4,0.0,1575.39,1105.13,470.26,North America
105083,20240318,104,1096,6,6,0.1,4078.65,2423.7,1654.95,Europe
105084,20251228,224,1087,1,4,0.0,1877.71,1288.81,588.9,North America
105085,20240606,174,1013,6,1,0.05,157.31,93.93,63.38,Europe
105086,20230523,126,1003,12,6,0.0,348.6,167.64,180.96,Asia Pacific
105087,20230711,214,1051,6,3,0.0,681.12,387.51,293.61,Europe
105088,20240113,51,1079,13,1,0.0,216.53,110.73,105.8,Asia Pacific
105089,20240803,189,1021,11,2,0.1,79.35,41.62,37.73,Asia Pacific
105090,20240618,91,1095,14,2,0.0,197.23,93.59,103.64,Asia Pacific
105091,20251029,138,1077,13,2,0.0,1484.35,977.94,506.41,Asia Pacific
105092,20230403,183,1086,7,2,0.15,529.92,414.56,115.36,Europe
105093,20240612,141,1036,3,5,0.15,69.5,40.21,29.29,North America
105094,20240209,119,1091,8,1,0.0,866.52,414.68,451.84,Europe
105095,20250419,100,1055,7,3,0.05,610.04,444.35,165.69,Europe
105096,20250607,75,1004,3,2,0.15,990.06,601.25,388.81,North America
105097,20240226,100,1057,9,5,0.0,2978.64,1429.06,1549.58,Europe
105098,20240416,25,1070,8,1,0.0,658.56,431.39,227.17,Europe
105099,20250611,63,1053,14,6,0.15,2092.36,1243.22,849.14,Asia Pacific
105100,20240630,91,1099,14,4,0.0,3187.39,1592.19,1595.2,Asia Pacific
105101,20240922,1,1013,12,1,0.2,132.47,93.93,38.54,Asia Pacific
105102,20251103,4,1031,13,7,0.0,4676.52,2884.8,1791.72,Asia Pacific
105103,20250216,155,1005,10,3,0.0,106.13,48.84,57.29,Europe
105104,20231230,193,1023,6,4,0.0,906.16,512.52,393.64,Europe
105105,20230429,244,1090,8,5,0.0,979.55,698.6,280.95,Europe
105106,20240629,13,1033,2,3,0.2,329.74,203.85,125.89,North America
105107,20240605,45,1016,9,2,0.0,148.13,68.77,79.36,Europe
105108,20240925,101,1001,10,7,0.2,3392.27,2306.06,1086.21,Europe
105109,20250820,126,1020,11,1,0.1,103.67,65.98,37.69,Asia Pacific
105110,20250815,60,1062,10,2,0.0,396.97,235.67,161.3,Europe
105111,20250601,22,1033,2,5,0.0,760.55,376.15,384.4,North America
105112,20250218,229,1080,13,3,0.2,835.87,559.0,276.87,Asia Pacific
105113,20250520,190,1020,7,3,0.0,345.55,197.94,147.61,Europe
105114,20240530,142,1059,1,4,0.0,2859.99,1601.87,1258.12,North America
105115,20250726,91,1082,14,2,0.0,206.91,100.84,106.07,Asia Pacific
105116,20250515,14,1095,15,4,0.15,371.22,207.23,163.99,Asia Pacific
105117,20230416,43,1087,6,7,0.15,2252.49,1818.88,433.61,Europe
105118,20230802,137,1024,13,4,0.05,1231.16,883.8,347.36,Asia Pacific
105119,20250429,40,1027,10,5,0.1,2866.0,1495.25,1370.75,Europe
105120,20230716,56,1031,14,2,0.0,1077.54,664.7,412.84,Asia Pacific
105121,20230119,142,1018,1,3,0.2,417.43,375.96,41.47,North America
105122,20241003,227,1075,2,2,0.2,987.98,814.84,173.14,North America
105123,20251101,82,1074,10,5,0.1,219.18,157.05,62.13,Europe
105124,20231126,80,1059,4,4,0.0,2553.56,1430.24,1123.32,North America
105125,20250515,22,1008,2,6,0.2,1320.45,931.34,389.11,North America
105126,20250212,102,1083,13,3,0.05,683.23,489.96,193.27,Asia Pacific
105127,20240127,161,1051,1,4,0.0,1017.14,578.68,438.46,North America
105128,20240928,171,1022,10,5,0.1,1024.73,600.43,424.3,Europe
105129,20231103,163,1060,3,2,0.0,1364.74,647.88,716.86,North America
105130,20250613,213,1024,3,1,0.05,381.66,273.98,107.68,North America
105131,20241013,30,1090,3,5,0.1,987.39,782.43,204.96,North America
105132,20250420,26,1030,14,7,0.2,1699.89,1376.04,323.85,Asia Pacific
105133,20251022,112,1046,11,4,0.0,2735.39,1515.33,1220.06,Asia Pacific
105134,20240603,32,1049,12,4,0.05,89.42,67.38,22.04,Asia Pacific
105135,20240927,169,1041,14,2,0.0,412.54,303.97,108.57,Asia Pacific
105136,20250109,185,1064,10,1,0.2,13.53,9.61,3.92,Europe
105137,20240413,152,1008,7,3,0.1,670.87,420.6,250.27,Europe
105138,20230731,184,1064,6,2,0.0,27.28,15.5,11.78,Europe
105139,20251028,194,1086,8,1,0.05,367.21,257.03,110.18,Europe
105140,20250314,85,1083,7,5,0.0,1198.65,816.6,382.05,Europe
105141,20240421,42,1020,12,3,0.2,249.69,178.79,70.9,Asia Pacific
105142,20250523,239,1080,15,2,0.1,626.9,372.67,254.23,Asia Pacific
105143,20240404,211,1066,11,5,0.0,470.18,293.16,177.02,Asia Pacific
105144,20230910,233,1001,15,2,0.0,1081.72,588.28,493.44,Asia Pacific
105145,20250121,63,1037,13,1,0.1,620.44,352.42,268.02,Asia Pacific
105146,20250907,87,1032,11,3,0.2,617.22,431.41,185.81,Asia Pacific
105147,20250503,19,1080,5,2,0.05,661.73,372.67,289.06,North America
105148,20230824,236,1061,3,3,0.05,520.78,391.83,128.95,North America
105149,20240422,131,1023,3,4,0.1,913.41,574.02,339.39,North America
105150,20241109,112,1052,11,2,0.0,1241.16,814.22,426.94,Asia Pacific
105151,20251109,40,1022,10,4,0.1,907.62,531.81,375.81,Europe
105152,20230804,83,1006,8,2,0.0,995.5,667.62,327.88,Europe
105153,20250504,132,1071,8,2,0.05,745.37,499.5,245.87,Europe
105154,20230515,140,1075,5,3,0.2,1323.19,1091.31,231.88,North America
105155,20250623,205,1018,15,2,0.15,366.64,310.79,55.85,Asia Pacific
105156,20240214,86,1065,11,3,0.2,684.9,570.8,114.1,Asia Pacific
105157,20230327,73,1084,8,5,0.0,193.35,105.55,87.8,Europe
105158,20240709,85,1076,10,2,0.05,230.48,139.4,91.08,Europe
105159,20240113,8,1002,10,2,0.0,214.97,149.25,65.72,Europe
105160,20251210,175,1076,2,5,0.15,570.79,385.83,184.96,North America
105161,20230830,194,1081,7,5,0.1,2047.0,1276.2,770.8,Europe
105162,20250708,194,1069,6,2,0.05,761.48,368.6,392.88,Europe
105163,20230923,43,1097,7,2,0.0,448.52,277.84,170.68,Europe
105164,20241212,195,1018,15,5,0.15,827.91,701.79,126.12,Asia Pacific
105165,20230311,158,1016,12,3,0.0,198.39,92.1,106.29,Asia Pacific
105166,20230226,73,1071,6,1,0.0,316.37,201.41,114.96,Europe
105167,20230208,81,1068,3,3,0.15,1034.59,629.76,404.83,North America
105168,20250311,115,1001,9,3,0.0,2012.0,1094.2,917.8,Europe
105169,20251107,7,1031,6,2,0.05,1269.34,824.23,445.11,Europe
105170,20250101,232,1035,15,1,0.1,511.69,384.45,127.24,Asia Pacific
105171,20250404,32,1044,15,6,0.0,4561.84,2644.55,1917.29,Asia Pacific
105172,20250125,18,1010,13,1,0.0,436.05,305.88,130.17,Asia Pacific
105173,20231218,122,1036,15,5,0.0,73.0,35.9,37.1,Asia Pacific
105174,20231010,197,1068,13,3,0.1,1095.44,629.76,465.68,Asia Pacific
105175,20230420,76,1066,14,3,0.2,201.5,157.05,44.45,Asia Pacific
105176,20251013,43,1035,10,2,0.0,1137.08,768.9,368.18,Europe
105177,20240627,122,1018,12,2,0.0,389.6,280.72,108.88,Asia Pacific
105178,20230125,231,1065,9,3,0.1,687.96,509.64,178.32,Europe
105179,20250422,33,1085,3,1,0.0,444.54,338.07,106.47,North America
105180,20250301,105,1092,6,4,0.0,1004.15,530.17,473.98,Europe
105181,20250107,134,1016,7,5,0.0,410.01,190.34,219.67,Europe
105182,20230226,182,1066,7,3,0.05,239.29,157.05,82.24,Europe
105183,20230629,227,1047,1,4,0.1,1943.82,1238.12,705.7,North America
105184,20230820,84,1063,5,3,0.0,2042.22,984.36,1057.86,North America
105185,20231209,237,1001,8,2,0.0,1081.72,588.28,493.44,Europe
105186,20240421,232,1027,11,3,0.0,1725.76,810.33,915.43,Asia Pacific
105187,20240729,175,1055,1,2,0.05,367.34,267.57,99.77,North America
105188,20240330,199,1011,6,3,0.05,626.33,404.54,221.79,Europe
105189,20231016,227,1004,3,7,0.0,3287.69,1697.08,1590.61,North America
105190,20230915,16,1064,13,3,0.05,38.87,23.25,15.62,Asia Pacific
105191,20240613,160,1039,7,4,0.15,783.88,656.72,127.16,Europe
105192,20241117,140,1034,4,4,0.2,270.16,154.34,115.82,North America
105193,20250717,103,1003,10,3,0.0,216.13,103.94,112.19,Europe
105194,20230817,63,1062,13,1,0.0,160.07,95.03,65.04,Asia Pacific
105195,20240818,151,1064,13,4,0.2,48.89,34.72,14.17,Asia Pacific
105196,20240310,213,1022,3,5,0.05,1081.66,600.43,481.23,North America
105197,20250531,22,1058,2,5,0.0,2934.65,1999.19,935.46,North America
105198,20251017,208,1045,3,3,0.05,358.52,194.33,164.19,North America
105199,20240206,74,1033,7,3,0.0,412.17,203.85,208.32,Europe
105200,20240913,110,1009,4,1,0.1,276.53,196.69,79.84,North America
105201,20230329,16,1074,12,3,0.0,117.84,75.99,41.85,Asia Pacific
105202,20240806,137,1036,12,4,0.1,58.87,32.17,26.7,Asia Pacific
105203,20231105,29,1031,13,2,0.15,915.91,664.7,251.21,Asia Pacific
105204,20250624,8,1059,9,3,0.0,2374.81,1330.12,1044.69,Europe
105205,20231209,113,1059,15,4,0.2,2042.85,1430.24,612.61,Asia Pacific
105206,20240311,227,1068,1,3,0.0,1363.22,705.33,657.89,North America
105207,20230626,80,1060,1,7,0.15,4060.1,2267.58,1792.52,North America
105208,20230519,48,1065,14,5,0.0,1274.0,849.4,424.6,Asia Pacific
105209,20230713,226,1094,15,1,0.2,260.08,214.21,45.87,Asia Pacific
105210,20250731,33,1020,4,6,0.0,691.1,395.88,295.22,North America
105211,20240608,79,1057,8,3,0.1,1608.47,857.44,751.03,Europe
105212,20251201,70,1009,3,4,0.05,1292.69,871.08,421.61,North America
105213,20250703,75,1011,2,6,0.2,1167.9,895.78,272.12,North America
105214,20230729,134,1029,8,2,0.05,69.18,45.72,23.46,Europe
105215,20250110,88,1071,12,2,0.0,784.6,499.5,285.1,Asia Pacific
105216,20250511,8,1000,6,4,0.0,1635.21,758.58,876.63,Europe
105217,20250811,211,1006,11,3,0.2,1481.3,1241.77,239.53,Asia Pacific
105218,20250412,148,1082,4,2,0.15,175.87,100.84,75.03,North America
105219,20230520,149,1039,5,2,0.0,411.7,293.18,118.52,North America
105220,20250302,207,1079,13,5,0.05,1138.71,612.99,525.72,Asia Pacific
105221,20240629,95,1046,3,3,0.2,1482.41,1026.51,455.9,North America
105222,20251013,42,1076,13,3,0.0,402.91,231.5,171.41,Asia Pacific
105223,20230226,120,1030,1,1,0.0,244.8,158.53,86.27,North America
105224,20230422,187,1035,11,4,0.05,1742.3,1240.16,502.14,Asia Pacific
105225,20230105,100,1007,8,3,0.05,320.77,230.46,90.31,Europe
105226,20251102,237,1038,10,4,0.0,2098.97,1535.86,563.11,Europe
105227,20230331,178,1056,8,3,0.2,1811.09,1116.69,694.4,Europe
105228,20240907,148,1079,4,3,0.15,552.15,332.2,219.95,North America
105229,20250609,163,1011,5,1,0.1,218.98,149.3,69.68,North America
105230,20241128,147,1097,11,1,0.1,226.05,155.59,70.46,Asia Pacific
105231,20250616,75,1076,2,4,0.15,456.63,308.66,147.97,North America
105232,20250828,124,1058,3,2,0.0,1173.86,799.68,374.18,North America
105233,20241029,226,1090,11,2,0.2,351.07,312.97,38.1,Asia Pacific
105234,20240816,99,1056,3,4,0.05,3211.66,1667.59,1544.07,North America
105235,20240811,176,1046,15,3,0.0,1853.01,1026.51,826.5,Asia Pacific
105236,20240429,86,1079,13,5,0.0,1082.65,553.67,528.98,Asia Pacific
105237,20250908,106,1088,1,1,0.1,511.16,344.62,166.54,North America
105238,20250829,2,1046,1,2,0.2,1094.16,757.66,336.5,North America
105239,20240930,66,1064,8,1,0.1,13.75,8.68,5.07,Europe
105240,20250923,217,1030,1,2,0.0,607.1,393.15,213.95,North America
105241,20231009,200,1080,4,2,0.05,533.65,300.54,233.11,North America
105242,20250912,49,1072,3,2,0.0,388.52,291.42,97.1,North America
105243,20230116,228,1067,4,1,0.15,510.41,377.45,132.96,North America
105244,20250724,2,1097,4,1,0.0,278.08,172.26,105.82,North America
105245,20230911,83,1058,10,5,0.0,2366.65,1612.25,754.4,Europe
105246,20231125,171,1041,9,1,0.0,184.17,135.7,48.47,Europe
105247,20240627,109,1075,14,7,0.2,3457.94,2851.96,605.98,Asia Pacific
105248,20250221,229,1099,13,1,0.0,882.22,440.7,441.52,Asia Pacific
105249,20250923,227,1042,4,4,0.05,959.41,634.09,325.32,North America
105250,20250424,189,1084,12,3,0.2,115.08,78.53,36.55,Asia Pacific
105251,20240101,136,1030,5,3,0.15,699.15,532.66,166.49,North America
105252,20241016,192,1064,13,2,0.0,30.55,17.36,13.19,Asia Pacific
105253,20250129,131,1087,5,1,0.05,445.96,322.2,123.76,North America
105254,20240930,170,1030,4,2,0.15,466.1,355.11,110.99,North America
105255,20251129,73,1030,7,2,0.0,607.1,393.15,213.95,Europe
105256,20250712,231,1066,6,3,0.0,312.33,194.74,117.59,Europe
105257,20240220,204,1086,8,1,0.0,349.13,232.15,116.98,Europe
105258,20230912,115,1018,9,3,0.0,521.79,375.96,145.83,Europe
105259,20241210,92,1023,2,5,0.1,1141.76,717.53,424.23,North America
105260,20240730,222,1086,8,7,0.1,2199.5,1625.08,574.42,Europe
105261,20250618,155,1029,9,2,0.2,72.24,56.69,15.55,Europe
105262,20230111,117,1009,7,5,0.0,1371.7,878.1,493.6,Europe
105263,20230126,176,1071,15,3,0.0,949.11,604.23,344.88,Asia Pacific
105264,20250814,75,1065,2,2,0.0,631.9,421.3,210.6,North America
105265,20240225,213,1010,5,2,0.05,748.31,552.56,195.75,North America
105266,20240510,69,1039,2,2,0.0,461.1,328.36,132.74,North America
105267,20230825,54,1091,3,2,0.0,1547.36,740.5,806.86,North America
105268,20251005,89,1039,1,5,0.2,1021.02,908.86,112.16,North America
105269,20230807,131,1039,4,5,0.15,874.86,732.95,141.91,North America
105270,20240405,195,1093,11,3,0.1,1783.98,1101.41,682.57,Asia Pacific
105271,20241024,82,1008,6,5,0.0,1242.36,701.01,541.35,Europe
105272,20240926,239,1095,12,1,0.1,88.75,46.79,41.96,Asia Pacific
105273,20250916,168,1039,12,5,0.1,1148.64,908.86,239.78,Asia Pacific
105274,20230708,39,1009,14,2,0.15,466.38,351.24,115.14,Asia Pacific
105275,20230912,250,1061,1,2,0.15,310.64,261.22,49.42,North America
105276,20230309,188,1094,4,2,0.1,585.18,428.42,156.76,North America
105277,20240907,216,1019,12,1,0.0,522.93,308.3,214.63,Asia Pacific
105278,20231202,242,1011,10,7,0.2,1098.83,842.8,256.03,Europe
105279,20241101,6,1081,10,8,0.0,4075.81,2286.95,1788.86,Europe
105280,20250331,93,1057,1,2,0.0,1319.11,632.87,686.24,North America
105281,20250523,23,1063,9,1,0.0,844.12,406.87,437.25,Europe
105282,20231027,100,1020,9,3,0.15,236.87,159.63,77.24,Europe
105283,20231223,106,1028,5,2,0.1,106.16,79.9,26.26,North America
105284,20230913,156,1054,2,1,0.05,124.07,95.38,28.69,North America
105285,20251004,47,1094,11,6,0.2,1935.0,1593.72,341.28,Asia Pacific
105286,20231219,163,1019,2,2,0.15,793.73,550.54,243.19,North America
105287,20240607,86,1041,14,1,0.05,195.96,151.98,43.98,Asia Pacific
105288,20250807,26,1035,15,4,0.0,2274.16,1537.8,736.36,Asia Pacific
105289,20250125,35,1088,2,2,0.05,1079.12,689.24,389.88,North America
105290,20231011,178,1061,6,3,0.1,493.37,391.83,101.54,Europe
105291,20230409,88,1054,13,4,0.0,522.4,381.52,140.88,Asia Pacific
105292,20230716,184,1032,6,4,0.05,788.12,463.88,324.24,Europe
105293,20240426,49,1077,4,3,0.15,1709.4,1324.95,384.45,North America
105294,20250527,68,1069,7,4,0.0,1603.12,737.2,865.92,Europe
105295,20240906,238,1025,9,5,0.2,3472.27,2172.74,1299.53,Europe
105296,20240909,189,1017,11,3,0.0,2632.53,1298.37,1334.16,Asia Pacific
105297,20240103,38,1093,10,1,0.15,561.62,367.14,194.48,Europe
105298,20240723,166,1011,14,2,0.2,351.63,269.7,81.93,Asia Pacific
105299,20240812,236,1084,5,4,0.0,173.24,94.57,78.67,North America
105300,20251201,144,1041,11,5,0.05,1084.76,841.34,243.42,Asia Pacific
105301,20240226,150,1058,3,2,0.15,901.22,722.29,178.93,North America
105302,20250415,109,1042,12,7,0.1,1590.6,1109.65,480.95,Asia Pacific
105303,20240628,22,1099,3,1,0.1,717.16,398.05,319.11,North America
105304,20230312,229,1032,11,3,0.05,591.09,347.91,243.18,Asia Pacific
105305,20250206,32,1068,11,4,0.2,1609.9,1041.2,568.7,Asia Pacific
105306,20231103,206,1079,4,7,0.0,1353.31,692.09,661.22,North America
105307,20240112,129,1006,15,3,0.0,1672.44,1121.6,550.84,Asia Pacific
105308,20241016,199,1013,7,2,0.0,331.18,187.87,143.31,Europe
105309,20241108,140,1014,4,2,0.0,718.35,535.36,182.99,North America
105310,20240203,246,1034,7,1,0.0,84.43,38.58,45.85,Europe
105311,20230809,34,1078,12,4,0.0,2148.2,1081.96,1066.24,Asia Pacific
105312,20230701,171,1024,9,1,0.0,323.99,220.95,103.04,Europe
105313,20231103,131,1099,4,2,0.15,1209.5,710.8,498.7,North America
105314,20240605,130,1026,6,3,0.0,2660.52,1263.7,1396.82,Europe
105315,20251010,81,1002,2,7,0.15,708.07,578.35,129.72,North America
105316,20230104,174,1060,9,1,0.0,682.37,323.94,358.43,Europe
105317,20250512,73,1078,7,1,0.1,599.35,335.41,263.94,Europe
105318,20250427,213,1015,5,4,0.15,1501.19,1215.1,286.09,North America
105319,20250314,248,1039,6,1,0.05,242.49,181.77,60.72,Europe
105320,20230803,225,1099,13,3,0.0,2134.41,1066.2,1068.21,Asia Pacific
105321,20250829,241,1008,9,3,0.05,784.02,465.67,318.35,Europe
105322,20230411,49,1066,5,5,0.2,335.84,261.75,74.09,North America
105323,20250820,24,1048,15,4,0.2,1413.8,1048.94,364.86,Asia Pacific
105324,20240726,152,1022,8,1,0.0,227.72,120.09,107.63,Europe
105325,20241019,246,1042,8,2,0.15,387.67,286.36,101.31,Europe
105326,20250727,99,1011,2,2,0.1,437.96,298.59,139.37,North America
105327,20251222,210,1098,12,8,0.1,5489.2,2894.16,2595.04,Asia Pacific
105328,20230814,114,1022,8,3,0.05,579.46,321.66,257.8,Europe
105329,20230415,34,1011,11,2,0.05,372.82,240.8,132.02,Asia Pacific
105330,20250210,27,1066,9,1,0.0,104.11,64.91,39.2,Europe
105331,20240304,66,1025,6,4,0.0,3472.27,1738.2,1734.07,Europe
105332,20240309,59,1064,6,3,0.2,36.66,26.04,10.62,Europe
105333,20251117,80,1049,2,5,0.0,130.26,93.25,37.01,North America
105334,20241112,124,1099,4,7,0.0,5577.92,2786.34,2791.58,North America
105335,20240810,44,1095,1,5,0.15,419.12,233.97,185.15,North America
105336,20251228,13,1058,2,5,0.0,2934.65,1999.19,935.46,North America
105337,20250515,75,1002,5,5,0.15,505.76,413.11,92.65,North America
105338,20250115,96,1031,6,1,0.0,668.07,412.11,255.96,Europe
105339,20250513,119,1005,6,4,0.15,120.28,65.12,55.16,Europe
105340,20240103,172,1056,1,1,0.15,718.4,416.9,301.5,North America
105341,20230908,223,1049,7,4,0.15,71.43,60.16,11.27,Europe
105342,20250508,133,1097,9,3,0.0,834.25,516.78,317.47,Europe
105343,20250505,156,1097,5,1,0.0,278.08,172.26,105.82,North America
105344,20240714,94,1033,11,1,0.0,137.39,67.95,69.44,Asia Pacific
105345,20231021,69,1081,3,2,0.05,864.29,510.48,353.81,North America
105346,20250707,221,1074,13,3,0.0,146.12,94.23,51.89,Asia Pacific
105347,20240308,152,1010,9,3,0.0,1181.54,828.84,352.7,Europe
105348,20230228,180,1031,7,1,0.0,538.77,332.35,206.42,Europe
105349,20250826,44,1050,2,1,0.05,38.4,21.59,16.81,North America
105350,20250415,61,1022,2,7,0.1,1588.34,930.67,657.67,North America
105351,20230718,102,1013,12,1,0.0,147.85,83.87,63.98,Asia Pacific
105352,20230803,200,1041,1,2,0.0,368.34,271.4,96.94,North America
105353,20250616,199,1071,7,2,0.2,627.68,499.5,128.18,Europe
105354,20240416,239,1030,12,4,0.05,1041.87,710.21,331.66,Asia Pacific
105355,20230904,59,1035,9,1,0.1,412.65,310.04,102.61,Europe
105356,20240117,229,1080,14,1,0.2,251.66,168.3,83.36,Asia Pacific
105357,20250917,231,1080,10,2,0.0,696.56,372.67,323.89,Europe
105358,20250715,238,1030,6,3,0.0,910.66,589.73,320.93,Europe
105359,20240713,9,1075,7,4,0.0,2469.96,1629.69,840.27,Europe
105360,20251210,197,1029,14,5,0.1,203.17,141.73,61.44,Asia Pacific
105361,20241119,210,1001,13,5,0.0,3028.82,1647.18,1381.64,Asia Pacific
105362,20240115,218,1029,5,1,0.0,40.78,25.6,15.18,North America
105363,20240418,221,1099,11,4,0.15,2709.28,1592.19,1117.09,Asia Pacific
105364,20241127,108,1062,11,2,0.05,340.63,212.87,127.76,Asia Pacific
105365,20250629,196,1004,14,8,0.0,4659.13,2405.0,2254.13,Asia Pacific
105366,20250817,76,1084,12,6,0.0,287.7,157.06,130.64,Asia Pacific
105367,20240422,197,1027,12,3,0.0,1725.76,810.33,915.43,Asia Pacific
105368,20250930,51,1033,15,3,0.15,387.88,225.69,162.19,Asia Pacific
105369,20250714,158,1087,14,7,0.0,3285.99,2255.41,1030.58,Asia Pacific
105370,20241207,30,1079,2,4,0.05,822.81,442.94,379.87,North America
105371,20250503,226,1064,12,3,0.15,43.13,28.83,14.3,Asia Pacific
105372,20251013,220,1054,13,2,0.0,323.89,236.54,87.35,Asia Pacific
105373,20250123,97,1061,15,5,0.0,1132.93,809.78,323.15,Asia Pacific
105374,20240517,95,1007,2,1,0.1,113.45,86.04,27.41,North America
